"","id","Season","Daynum","ID_SeasonTeam1","Team1","ID_SeasonTeam2","Team2","Seed_num_Team1","Seed_Pre_Team1","Seed_Diff_Team1","Seed_num_Team2","Seed_Pre_Team2","Seed_Diff_Team2","Seed_Diff","Result"
"1676","2012_1257_1307",2012,138,"2012_1257",1257,"2012_1307",1307,4,4,0,5,20,15,1,"Win"
"1677","2012_1253_1307",2012,136,"2012_1253",1253,"2012_1307",1307,12,20,8,5,20,15,-7,"Lose"
"1678","2012_1231_1308",2012,136,"2012_1231",1231,"2012_1308",1308,4,20,16,13,20,7,9,"Win"
"1679","2012_1281_1313",2012,137,"2012_1281",1281,"2012_1313",1313,2,11,9,15,20,5,13,"Lose"
"1680","2012_1196_1313",2012,139,"2012_1196",1196,"2012_1313",1313,7,2,-5,15,20,5,8,"Win"
"1681","2012_1242_1314",2012,146,"2012_1242",1242,"2012_1314",1314,2,1,-1,1,2,1,-1,"Win"
"1682","2012_1166_1314",2012,139,"2012_1166",1166,"2012_1314",1314,8,20,12,1,2,1,-7,"Lose"
"1683","2012_1314_1325",2012,144,"2012_1314",1314,"2012_1325",1325,1,2,1,13,20,7,12,"Win"
"1684","2012_1276_1325",2012,137,"2012_1276",1276,"2012_1325",1325,4,8,4,13,20,7,9,"Lose"
"1685","2012_1211_1326",2012,138,"2012_1211",1211,"2012_1326",1326,7,11,4,2,1,-1,-5,"Lose"
"1686","2012_1259_1326",2012,136,"2012_1259",1259,"2012_1326",1326,15,20,5,2,1,-1,-13,"Lose"
"1687","2012_1242_1326",2012,152,"2012_1242",1242,"2012_1326",1326,2,1,-1,2,1,-1,0,"Win"
"1688","2012_1153_1326",2012,143,"2012_1153",1153,"2012_1326",1326,6,6,0,2,1,-1,-4,"Lose"
"1689","2012_1242_1345",2012,139,"2012_1242",1242,"2012_1345",1345,2,1,-1,10,3,-7,8,"Win"
"1690","2012_1124_1355",2012,136,"2012_1124",1124,"2012_1355",1355,3,20,17,14,20,6,11,"Win"
"1691","2012_1301_1361",2012,137,"2012_1301",1301,"2012_1361",1361,11,20,9,6,2,-4,-5,"Win"
"1692","2012_1143_1378",2012,135,"2012_1143",1143,"2012_1378",1378,12,20,8,12,20,8,0,"Lose"
"1693","2012_1325_1378",2012,139,"2012_1325",1325,"2012_1378",1378,13,20,7,12,20,8,-1,"Win"
"1694","2012_1243_1379",2012,136,"2012_1243",1243,"2012_1379",1379,8,5,-3,9,20,11,1,"Win"
"1695","2012_1199_1382",2012,137,"2012_1199",1199,"2012_1382",1382,3,10,7,14,20,6,11,"Win"
"1696","2012_1272_1387",2012,137,"2012_1272",1272,"2012_1387",1387,8,12,4,9,20,11,1,"Lose"
"1697","2012_1277_1387",2012,139,"2012_1277",1277,"2012_1387",1387,1,10,9,9,20,11,8,"Win"
"1698","2012_1345_1388",2012,137,"2012_1345",1345,"2012_1388",1388,10,3,-7,7,20,13,-3,"Win"
"1699","2012_1243_1393",2012,138,"2012_1243",1243,"2012_1393",1393,8,5,-3,1,3,2,-7,"Lose"
"1700","2012_1326_1393",2012,145,"2012_1326",1326,"2012_1393",1393,2,1,-1,1,3,2,-1,"Win"
"1701","2012_1378_1396",2012,137,"2012_1378",1378,"2012_1396",1396,12,20,8,5,7,2,-7,"Win"
"1702","2012_1153_1400",2012,137,"2012_1153",1153,"2012_1400",1400,6,6,0,11,4,-7,5,"Win"
"1703","2012_1393_1421",2012,136,"2012_1393",1393,"2012_1421",1421,1,3,2,16,16,0,15,"Win"
"1704","2012_1160_1424",2012,136,"2012_1160",1160,"2012_1424",1424,11,20,9,6,8,2,-5,"Win"
"1705","2012_1231_1433",2012,138,"2012_1231",1231,"2012_1433",1433,4,20,16,12,11,-1,8,"Win"
"1706","2012_1217_1435",2012,136,"2012_1217",1217,"2012_1435",1435,12,20,8,5,5,0,-7,"Lose"
"1707","2012_1314_1436",2012,137,"2012_1314",1314,"2012_1436",1436,1,2,1,16,20,4,15,"Win"
"1708","2012_1249_1436",2012,135,"2012_1249",1249,"2012_1436",1436,16,20,4,16,20,4,0,"Lose"
"1709","2012_1196_1438",2012,137,"2012_1196",1196,"2012_1438",1438,7,2,-5,10,20,10,3,"Win"
"1710","2012_1290_1443",2012,134,"2012_1290",1290,"2012_1443",1443,16,20,4,16,20,4,0,"Lose"
"1711","2012_1246_1443",2012,136,"2012_1246",1246,"2012_1443",1443,1,4,3,16,20,4,15,"Win"
"1712","2012_1211_1452",2012,136,"2012_1211",1211,"2012_1452",1452,7,11,4,10,5,-5,3,"Win"
"1713","2012_1433_1455",2012,136,"2012_1433",1433,"2012_1455",1455,12,11,-1,5,20,15,-7,"Win"
"1714","2012_1285_1458",2012,136,"2012_1285",1285,"2012_1458",1458,13,20,7,4,4,0,-9,"Lose"
"1715","2012_1393_1458",2012,143,"2012_1393",1393,"2012_1458",1458,1,3,2,4,4,0,3,"Win"
"1716","2012_1435_1458",2012,138,"2012_1435",1435,"2012_1458",1458,5,5,0,4,4,0,-1,"Lose"
"1717","2012_1124_1462",2012,144,"2012_1124",1124,"2012_1462",1462,3,20,17,10,6,-4,7,"Win"
"1718","2012_1250_1462",2012,139,"2012_1250",1250,"2012_1462",1462,15,20,5,10,6,-4,-5,"Lose"
"1719","2012_1323_1462",2012,137,"2012_1323",1323,"2012_1462",1462,7,2,-5,10,6,-4,3,"Lose"
"1720","2013_1112_1125",2013,136,"2013_1112",1112,"2013_1125",1125,6,20,14,11,14,3,5,"Win"
"1721","2013_1137_1139",2013,136,"2013_1137",1137,"2013_1139",1139,11,20,9,6,20,14,-5,"Lose"
"1722","2013_1153_1166",2013,137,"2013_1153",1153,"2013_1166",1166,10,6,-4,7,8,1,-3,"Lose"
"1723","2013_1107_1181",2013,137,"2013_1107",1107,"2013_1181",1181,15,20,5,2,2,0,-13,"Lose"
"1724","2013_1166_1181",2013,139,"2013_1166",1166,"2013_1181",1181,7,8,1,2,2,0,-5,"Lose"
"1725","2013_1195_1196",2013,144,"2013_1195",1195,"2013_1196",1196,15,20,5,3,7,4,-12,"Lose"
"1726","2013_1195_1207",2013,137,"2013_1195",1195,"2013_1207",1207,15,20,5,2,3,1,-13,"Win"
"1727","2013_1112_1217",2013,138,"2013_1112",1112,"2013_1217",1217,6,20,14,14,12,-2,8,"Win"
"1728","2013_1160_1228",2013,137,"2013_1160",1160,"2013_1228",1228,10,11,1,7,20,13,-3,"Lose"
"1729","2013_1231_1241",2013,137,"2013_1231",1231,"2013_1241",1241,1,4,3,16,20,4,15,"Win"
"1730","2013_1243_1247",2013,137,"2013_1243",1243,"2013_1247",1247,4,8,4,13,20,7,9,"Lose"
"1731","2013_1129_1247",2013,135,"2013_1129",1129,"2013_1247",1247,13,20,7,13,20,7,0,"Lose"
"1732","2013_1241_1254",2013,135,"2013_1241",1241,"2013_1254",1254,16,20,4,16,16,0,0,"Win"
"1733","2013_1161_1257",2013,138,"2013_1161",1161,"2013_1257",1257,8,11,3,1,4,3,-7,"Lose"
"1734","2013_1181_1257",2013,146,"2013_1181",1181,"2013_1257",1257,2,2,0,1,4,3,-1,"Lose"
"1735","2013_1139_1266",2013,138,"2013_1139",1139,"2013_1266",1266,6,20,14,3,3,0,-3,"Lose"
"1736","2013_1172_1266",2013,136,"2013_1172",1172,"2013_1266",1266,14,13,-1,3,3,0,-11,"Lose"
"1737","2013_1266_1274",2013,143,"2013_1266",1266,"2013_1274",1274,3,3,0,2,20,18,-1,"Win"
"1738","2013_1228_1274",2013,139,"2013_1228",1228,"2013_1274",1274,7,20,13,2,20,18,-5,"Lose"
"1739","2013_1196_1276",2013,146,"2013_1196",1196,"2013_1276",1276,3,7,4,4,4,0,1,"Lose"
"1740","2013_1257_1276",2013,154,"2013_1257",1257,"2013_1276",1276,1,4,3,4,4,0,3,"Win"
"1741","2013_1242_1276",2013,144,"2013_1242",1242,"2013_1276",1276,1,2,1,4,4,0,3,"Lose"
"1742","2013_1181_1277",2013,144,"2013_1181",1181,"2013_1277",1277,2,2,0,3,1,-2,1,"Win"
"1743","2013_1272_1277",2013,138,"2013_1272",1272,"2013_1277",1277,6,8,2,3,1,-2,-3,"Lose"
"1744","2013_1196_1278",2013,139,"2013_1196",1196,"2013_1278",1278,3,7,4,11,20,9,8,"Win"
"1745","2013_1247_1279",2013,139,"2013_1247",1247,"2013_1279",1279,13,20,7,12,20,8,-1,"Win"
"1746","2013_1161_1281",2013,136,"2013_1161",1161,"2013_1281",1281,8,11,3,9,2,-7,1,"Win"
"1747","2013_1257_1299",2013,136,"2013_1257",1257,"2013_1299",1299,1,4,3,16,20,4,15,"Win"
"1748","2013_1251_1299",2013,134,"2013_1251",1251,"2013_1299",1299,16,20,4,16,20,4,0,"Lose"
"1749","2013_1217_1307",2013,136,"2013_1217",1217,"2013_1307",1307,14,12,-2,3,5,2,-11,"Win"
"1750","2013_1242_1314",2013,139,"2013_1242",1242,"2013_1314",1314,1,2,1,8,1,-7,7,"Win"
"1751","2013_1196_1322",2013,137,"2013_1196",1196,"2013_1322",1322,3,7,4,14,20,6,11,"Win"
"1752","2013_1235_1323",2013,137,"2013_1235",1235,"2013_1323",1323,10,8,-2,7,7,0,-3,"Win"
"1753","2013_1112_1326",2013,143,"2013_1112",1112,"2013_1326",1326,6,20,14,2,2,0,-4,"Lose"
"1754","2013_1233_1326",2013,137,"2013_1233",1233,"2013_1326",1326,15,14,-1,2,2,0,-13,"Lose"
"1755","2013_1235_1326",2013,139,"2013_1235",1235,"2013_1326",1326,10,8,-2,2,2,0,-8,"Lose"
"1756","2013_1329_1332",2013,136,"2013_1329",1329,"2013_1332",1332,5,20,15,12,20,8,7,"Lose"
"1757","2013_1257_1332",2013,144,"2013_1257",1257,"2013_1332",1332,1,4,3,12,20,8,11,"Win"
"1758","2013_1274_1334",2013,137,"2013_1274",1274,"2013_1334",1334,2,20,18,15,20,5,13,"Win"
"1759","2013_1276_1355",2013,136,"2013_1276",1276,"2013_1355",1355,4,4,0,13,14,1,9,"Win"
"1760","2013_1195_1361",2013,139,"2013_1195",1195,"2013_1361",1361,15,20,5,7,6,-1,-8,"Win"
"1761","2013_1328_1361",2013,137,"2013_1328",1328,"2013_1361",1361,10,20,10,7,6,-1,-3,"Lose"
"1762","2013_1211_1380",2013,136,"2013_1211",1211,"2013_1380",1380,1,7,6,16,20,4,15,"Win"
"1763","2013_1332_1387",2013,138,"2013_1332",1332,"2013_1387",1387,12,20,8,4,9,5,-8,"Win"
"1764","2013_1308_1387",2013,136,"2013_1308",1308,"2013_1387",1387,13,13,0,4,9,5,-9,"Lose"
"1765","2013_1272_1388",2013,136,"2013_1272",1272,"2013_1388",1388,6,8,2,11,7,-4,5,"Win"
"1766","2013_1292_1388",2013,134,"2013_1292",1292,"2013_1388",1388,11,20,9,11,7,-4,0,"Lose"
"1767","2013_1143_1393",2013,138,"2013_1143",1143,"2013_1393",1393,12,12,0,4,1,-3,-8,"Lose"
"1768","2013_1276_1393",2013,152,"2013_1276",1276,"2013_1393",1393,4,4,0,4,1,-3,0,"Win"
"1769","2013_1266_1393",2013,145,"2013_1266",1266,"2013_1393",1393,3,3,0,4,1,-3,1,"Lose"
"1770","2013_1285_1393",2013,136,"2013_1285",1285,"2013_1393",1393,13,13,0,4,1,-3,-9,"Lose"
"1771","2013_1231_1393",2013,143,"2013_1231",1231,"2013_1393",1393,1,4,3,4,1,-3,3,"Lose"
"1772","2013_1301_1396",2013,137,"2013_1301",1301,"2013_1396",1396,8,11,3,9,5,-4,1,"Lose"
"1773","2013_1231_1396",2013,139,"2013_1231",1231,"2013_1396",1396,1,4,3,9,5,-4,8,"Win"
"1774","2013_1278_1417",2013,137,"2013_1278",1278,"2013_1417",1417,11,20,9,6,20,14,-5,"Win"
"1775","2013_1143_1424",2013,136,"2013_1143",1143,"2013_1424",1424,12,12,0,5,6,1,-7,"Win"
"1776","2013_1103_1433",2013,136,"2013_1103",1103,"2013_1433",1433,12,20,8,5,12,7,-7,"Lose"
"1777","2013_1276_1433",2013,138,"2013_1276",1276,"2013_1433",1433,4,4,0,5,12,7,1,"Win"
"1778","2013_1277_1434",2013,136,"2013_1277",1277,"2013_1434",1434,3,1,-2,14,20,6,11,"Win"
"1779","2013_1314_1437",2013,137,"2013_1314",1314,"2013_1437",1437,8,1,-7,9,20,11,1,"Win"
"1780","2013_1242_1443",2013,137,"2013_1242",1242,"2013_1443",1443,1,2,1,16,16,0,15,"Win"
"1781","2013_1211_1455",2013,138,"2013_1211",1211,"2013_1455",1455,1,7,6,9,5,-4,8,"Lose"
"1782","2013_1326_1455",2013,145,"2013_1326",1326,"2013_1455",1455,2,2,0,9,5,-4,7,"Lose"
"1783","2013_1338_1455",2013,136,"2013_1338",1338,"2013_1455",1455,8,20,12,9,5,-4,1,"Lose"
"1784","2013_1247_1455",2013,143,"2013_1247",1247,"2013_1455",1455,13,20,7,9,5,-4,-4,"Lose"
"1785","2013_1257_1455",2013,152,"2013_1257",1257,"2013_1455",1455,1,4,3,9,5,-4,8,"Win"
"1786","2013_1279_1458",2013,137,"2013_1279",1279,"2013_1458",1458,12,20,8,5,4,-1,-7,"Win"
"1787","2014_1124_1166",2014,139,"2014_1124",1124,"2014_1166",1166,6,20,14,3,7,4,-3,"Win"
"1788","2014_1107_1196",2014,136,"2014_1107",1107,"2014_1196",1196,16,15,-1,1,3,2,-15,"Lose"
"1789","2014_1163_1196",2014,152,"2014_1163",1163,"2014_1196",1196,7,20,13,1,3,2,-6,"Win"
"1790","2014_1173_1196",2014,145,"2014_1173",1173,"2014_1196",1196,11,20,9,1,3,2,-10,"Lose"
"1791","2014_1112_1211",2014,139,"2014_1112",1112,"2014_1211",1211,1,6,5,8,1,-7,7,"Win"
"1792","2014_1153_1217",2014,136,"2014_1153",1153,"2014_1217",1217,5,10,5,12,14,2,7,"Lose"
"1793","2014_1163_1235",2014,144,"2014_1163",1163,"2014_1235",1235,7,20,13,3,10,7,-4,"Win"
"1794","2014_1184_1242",2014,137,"2014_1184",1184,"2014_1242",1242,15,20,5,2,1,-1,-13,"Lose"
"1795","2014_1163_1246",2014,154,"2014_1163",1163,"2014_1246",1246,7,20,13,8,20,12,1,"Win"
"1796","2014_1243_1246",2014,137,"2014_1243",1243,"2014_1246",1246,9,4,-5,8,20,12,-1,"Lose"
"1797","2014_1246_1257",2014,144,"2014_1246",1246,"2014_1257",1257,8,20,12,4,1,-3,-4,"Win"
"1798","2014_1257_1264",2014,136,"2014_1257",1257,"2014_1264",1264,4,1,-3,13,20,7,9,"Win"
"1799","2014_1203_1272",2014,137,"2014_1203",1203,"2014_1272",1272,9,20,11,8,6,-2,-1,"Lose"
"1800","2014_1181_1273",2014,137,"2014_1181",1181,"2014_1273",1273,3,2,-1,14,20,6,11,"Lose"
"1801","2014_1246_1276",2014,146,"2014_1246",1246,"2014_1276",1276,8,20,12,2,4,2,-6,"Win"
"1802","2014_1174_1277",2014,136,"2014_1174",1174,"2014_1277",1277,13,20,7,4,3,-1,-9,"Lose"
"1803","2014_1217_1277",2014,138,"2014_1217",1217,"2014_1277",1277,12,14,2,4,3,-1,-8,"Lose"
"1804","2014_1163_1277",2014,146,"2014_1163",1163,"2014_1277",1277,7,20,13,4,3,-1,-3,"Win"
"1805","2014_1107_1291",2014,134,"2014_1107",1107,"2014_1291",1291,16,15,-1,16,20,4,0,"Win"
"1806","2014_1235_1300",2014,137,"2014_1235",1235,"2014_1300",1300,3,10,7,14,20,6,11,"Win"
"1807","2014_1124_1304",2014,137,"2014_1124",1124,"2014_1304",1304,6,20,14,11,20,9,5,"Win"
"1808","2014_1235_1314",2014,139,"2014_1235",1235,"2014_1314",1314,3,10,7,6,8,2,3,"Win"
"1809","2014_1173_1326",2014,136,"2014_1173",1173,"2014_1326",1326,11,20,9,6,2,-4,-5,"Win"
"1810","2014_1295_1328",2014,136,"2014_1295",1295,"2014_1328",1328,12,20,8,5,10,5,-7,"Win"
"1811","2014_1211_1329",2014,137,"2014_1211",1211,"2014_1329",1329,8,1,-7,9,5,-4,1,"Win"
"1812","2014_1140_1332",2014,136,"2014_1140",1140,"2014_1332",1332,10,20,10,7,12,5,-3,"Lose"
"1813","2014_1160_1338",2014,136,"2014_1160",1160,"2014_1338",1338,8,10,2,9,8,-1,1,"Lose"
"1814","2014_1196_1338",2014,138,"2014_1196",1196,"2014_1338",1338,1,3,2,9,8,-1,8,"Win"
"1815","2014_1314_1344",2014,137,"2014_1314",1314,"2014_1344",1344,6,8,2,11,20,9,5,"Win"
"1816","2014_1308_1361",2014,136,"2014_1308",1308,"2014_1361",1361,13,13,0,4,7,3,-9,"Lose"
"1817","2014_1295_1361",2014,138,"2014_1295",1295,"2014_1361",1361,12,20,8,4,7,3,-8,"Lose"
"1818","2014_1112_1361",2014,143,"2014_1112",1112,"2014_1361",1361,1,6,5,4,7,3,3,"Win"
"1819","2014_1163_1386",2014,136,"2014_1163",1163,"2014_1386",1386,7,20,13,10,20,10,3,"Win"
"1820","2014_1257_1387",2014,138,"2014_1257",1257,"2014_1387",1387,4,1,-3,5,4,-1,1,"Win"
"1821","2014_1301_1387",2014,136,"2014_1301",1301,"2014_1387",1387,12,8,-4,5,4,-1,-7,"Lose"
"1822","2014_1242_1390",2014,139,"2014_1242",1242,"2014_1390",1390,2,1,-1,10,20,10,8,"Lose"
"1823","2014_1307_1390",2014,137,"2014_1307",1307,"2014_1390",1390,7,3,-4,10,20,10,3,"Lose"
"1824","2014_1173_1390",2014,143,"2014_1173",1173,"2014_1390",1390,11,20,9,10,20,10,-1,"Win"
"1825","2014_1173_1393",2014,138,"2014_1173",1173,"2014_1393",1393,11,20,9,3,4,1,-8,"Win"
"1826","2014_1269_1397",2014,137,"2014_1269",1269,"2014_1397",1397,6,20,14,11,20,9,5,"Lose"
"1827","2014_1234_1397",2014,135,"2014_1234",1234,"2014_1397",1397,11,20,9,11,20,9,0,"Lose"
"1828","2014_1273_1397",2014,139,"2014_1273",1273,"2014_1397",1397,14,20,6,11,20,9,-3,"Lose"
"1829","2014_1276_1397",2014,144,"2014_1276",1276,"2014_1397",1397,2,4,2,11,20,9,9,"Win"
"1830","2014_1113_1400",2014,136,"2014_1113",1113,"2014_1400",1400,10,20,10,7,20,13,-3,"Lose"
"1831","2014_1276_1400",2014,138,"2014_1276",1276,"2014_1400",1400,2,4,2,7,20,13,5,"Win"
"1832","2014_1142_1411",2014,135,"2014_1142",1142,"2014_1411",1411,16,20,4,16,20,4,0,"Win"
"1833","2014_1372_1417",2014,139,"2014_1372",1372,"2014_1417",1417,12,20,8,4,6,2,-8,"Lose"
"1834","2014_1196_1417",2014,143,"2014_1196",1196,"2014_1417",1417,1,3,2,4,6,2,3,"Win"
"1835","2014_1409_1417",2014,137,"2014_1409",1409,"2014_1417",1417,13,20,7,4,6,2,-9,"Lose"
"1836","2014_1166_1418",2014,137,"2014_1166",1166,"2014_1418",1418,3,7,4,14,20,6,11,"Win"
"1837","2014_1372_1433",2014,137,"2014_1372",1372,"2014_1433",1433,12,20,8,5,5,0,-7,"Win"
"1838","2014_1163_1437",2014,138,"2014_1163",1163,"2014_1437",1437,7,20,13,2,9,7,-5,"Win"
"1839","2014_1157_1438",2014,137,"2014_1157",1157,"2014_1438",1438,16,20,4,1,20,19,-15,"Lose"
"1840","2014_1277_1438",2014,144,"2014_1277",1277,"2014_1438",1438,4,3,-1,1,20,19,-3,"Win"
"1841","2014_1272_1438",2014,139,"2014_1272",1272,"2014_1438",1438,8,6,-2,1,20,19,-7,"Lose"
"1842","2014_1393_1444",2014,136,"2014_1393",1393,"2014_1444",1444,3,4,1,14,20,6,11,"Win"
"1843","2014_1112_1451",2014,137,"2014_1112",1112,"2014_1451",1451,1,6,5,16,20,4,15,"Win"
"1844","2014_1437_1454",2014,136,"2014_1437",1437,"2014_1454",1454,2,9,7,15,20,5,13,"Win"
"1845","2014_1246_1455",2014,139,"2014_1246",1246,"2014_1455",1455,8,20,12,1,9,8,-7,"Win"
"1846","2014_1142_1455",2014,137,"2014_1142",1142,"2014_1455",1455,16,20,4,1,9,8,-15,"Lose"
"1847","2014_1110_1458",2014,136,"2014_1110",1110,"2014_1458",1458,15,20,5,2,5,3,-13,"Lose"
"1848","2014_1112_1458",2014,145,"2014_1112",1112,"2014_1458",1458,1,6,5,2,5,3,1,"Lose"
"1849","2014_1332_1458",2014,138,"2014_1332",1332,"2014_1458",1458,7,12,5,2,5,3,-5,"Lose"
"1850","2014_1246_1458",2014,152,"2014_1246",1246,"2014_1458",1458,8,20,12,2,5,3,-6,"Win"
"1851","2014_1124_1458",2014,143,"2014_1124",1124,"2014_1458",1458,6,20,14,2,5,3,-4,"Lose"
"1852","2014_1276_1459",2014,136,"2014_1276",1276,"2014_1459",1459,2,4,2,15,20,5,13,"Win"
"1853","2014_1301_1462",2014,134,"2014_1301",1301,"2014_1462",1462,12,8,-4,12,20,8,0,"Win"
"1854","2015_1129_1173",2015,135,"2015_1129",1129,"2015_1173",1173,11,20,9,11,11,0,0,"Lose"
"1855","2015_1186_1207",2015,136,"2015_1186",1186,"2015_1207",1207,13,20,7,4,20,16,-9,"Lose"
"1856","2015_1124_1209",2015,136,"2015_1124",1124,"2015_1209",1209,3,6,3,14,20,6,11,"Lose"
"1857","2015_1181_1211",2015,146,"2015_1181",1181,"2015_1211",1211,1,3,2,2,8,6,1,"Win"
"1858","2015_1172_1234",2015,137,"2015_1172",1172,"2015_1234",1234,10,20,10,7,11,4,-3,"Lose"
"1859","2015_1211_1234",2015,139,"2015_1211",1211,"2015_1234",1234,2,8,6,7,11,4,5,"Win"
"1860","2015_1214_1246",2015,136,"2015_1214",1214,"2015_1246",1246,16,20,4,1,8,7,-15,"Lose"
"1861","2015_1153_1246",2015,138,"2015_1153",1153,"2015_1246",1246,8,5,-3,1,8,7,-7,"Lose"
"1862","2015_1214_1264",2015,134,"2015_1214",1214,"2015_1264",1264,16,20,4,16,13,-3,0,"Win"
"1863","2015_1181_1277",2015,152,"2015_1181",1181,"2015_1277",1277,1,3,2,7,4,-3,6,"Win"
"1864","2015_1208_1277",2015,137,"2015_1208",1208,"2015_1277",1277,10,20,10,7,4,-3,-3,"Lose"
"1865","2015_1257_1277",2015,146,"2015_1257",1257,"2015_1277",1277,4,4,0,7,4,-3,3,"Lose"
"1866","2015_1140_1279",2015,134,"2015_1140",1140,"2015_1279",1279,11,10,-1,11,20,9,0,"Lose"
"1867","2015_1211_1295",2015,137,"2015_1211",1211,"2015_1295",1295,2,8,6,15,12,-3,13,"Win"
"1868","2015_1257_1301",2015,144,"2015_1257",1257,"2015_1301",1301,4,4,0,8,12,4,4,"Win"
"1869","2015_1261_1301",2015,136,"2015_1261",1261,"2015_1301",1301,9,20,11,8,12,4,-1,"Lose"
"1870","2015_1242_1308",2015,137,"2015_1242",1242,"2015_1308",1308,2,2,0,15,13,-2,13,"Win"
"1871","2015_1116_1314",2015,138,"2015_1116",1116,"2015_1314",1314,5,20,15,4,6,2,-1,"Lose"
"1872","2015_1217_1314",2015,136,"2015_1217",1217,"2015_1314",1314,13,12,-1,4,6,2,-9,"Lose"
"1873","2015_1257_1320",2015,139,"2015_1257",1257,"2015_1320",1320,4,4,0,5,20,15,1,"Win"
"1874","2015_1246_1323",2015,145,"2015_1246",1246,"2015_1323",1323,1,8,7,3,20,17,2,"Win"
"1875","2015_1318_1323",2015,136,"2015_1318",1318,"2015_1323",1323,14,20,6,3,20,17,-11,"Lose"
"1876","2015_1139_1323",2015,138,"2015_1139",1139,"2015_1323",1323,6,20,14,3,20,17,-3,"Lose"
"1877","2015_1112_1326",2015,138,"2015_1112",1112,"2015_1326",1326,2,1,-1,10,6,-4,8,"Win"
"1878","2015_1107_1328",2015,137,"2015_1107",1107,"2015_1328",1328,14,16,2,3,5,2,-11,"Lose"
"1879","2015_1173_1328",2015,139,"2015_1173",1173,"2015_1328",1328,11,11,0,3,5,2,-8,"Lose"
"1880","2015_1277_1328",2015,144,"2015_1277",1277,"2015_1328",1328,7,4,-3,3,5,2,-4,"Win"
"1881","2015_1329_1332",2015,137,"2015_1329",1329,"2015_1332",1332,9,9,0,8,7,-1,-1,"Lose"
"1882","2015_1173_1344",2015,137,"2015_1173",1173,"2015_1344",1344,11,11,0,6,11,5,-5,"Win"
"1883","2015_1153_1345",2015,136,"2015_1153",1153,"2015_1345",1345,8,5,-3,9,20,11,1,"Win"
"1884","2015_1316_1352",2015,135,"2015_1316",1316,"2015_1352",1352,16,20,4,16,20,4,0,"Lose"
"1885","2015_1181_1352",2015,137,"2015_1181",1181,"2015_1352",1352,1,3,2,16,20,4,15,"Win"
"1886","2015_1181_1361",2015,139,"2015_1181",1181,"2015_1361",1361,1,3,2,8,4,-4,7,"Win"
"1887","2015_1361_1385",2015,137,"2015_1361",1361,"2015_1385",1385,8,4,-4,9,20,11,1,"Win"
"1888","2015_1139_1400",2015,136,"2015_1139",1139,"2015_1400",1400,6,20,14,11,7,-4,5,"Win"
"1889","2015_1112_1411",2015,136,"2015_1112",1112,"2015_1411",1411,2,1,-1,15,16,1,13,"Win"
"1890","2015_1235_1412",2015,136,"2015_1235",1235,"2015_1412",1412,3,3,0,14,20,6,11,"Lose"
"1891","2015_1257_1414",2015,137,"2015_1257",1257,"2015_1414",1414,4,4,0,13,20,7,9,"Win"
"1892","2015_1211_1417",2015,144,"2015_1211",1211,"2015_1417",1417,2,8,6,11,4,-7,9,"Win"
"1893","2015_1412_1417",2015,138,"2015_1412",1412,"2015_1417",1417,14,20,6,11,4,-7,-3,"Lose"
"1894","2015_1374_1417",2015,136,"2015_1374",1374,"2015_1417",1417,6,20,14,11,4,-7,5,"Lose"
"1895","2015_1372_1428",2015,136,"2015_1372",1372,"2015_1428",1428,12,12,0,5,20,15,-7,"Lose"
"1896","2015_1181_1428",2015,144,"2015_1181",1181,"2015_1428",1428,1,3,2,5,20,15,4,"Win"
"1897","2015_1207_1428",2015,138,"2015_1207",1207,"2015_1428",1428,4,20,16,5,20,15,1,"Lose"
"1898","2015_1326_1433",2015,136,"2015_1326",1326,"2015_1433",1433,10,6,-4,7,5,-2,-3,"Win"
"1899","2015_1268_1434",2015,137,"2015_1268",1268,"2015_1434",1434,4,20,16,13,20,7,9,"Win"
"1900","2015_1248_1437",2015,136,"2015_1248",1248,"2015_1437",1437,16,20,4,1,2,1,-15,"Lose"
"1901","2015_1301_1437",2015,138,"2015_1301",1301,"2015_1437",1437,8,12,4,1,2,1,-7,"Win"
"1902","2015_1125_1438",2015,137,"2015_1125",1125,"2015_1438",1438,15,20,5,2,1,-1,-13,"Lose"
"1903","2015_1277_1438",2015,139,"2015_1277",1277,"2015_1438",1438,7,4,-3,2,1,-1,-5,"Win"
"1904","2015_1268_1452",2015,139,"2015_1268",1268,"2015_1452",1452,4,20,16,5,20,15,1,"Lose"
"1905","2015_1246_1452",2015,143,"2015_1246",1246,"2015_1452",1452,1,8,7,5,20,15,4,"Win"
"1906","2015_1138_1452",2015,137,"2015_1138",1138,"2015_1452",1452,12,20,8,5,20,15,-7,"Lose"
"1907","2015_1242_1455",2015,139,"2015_1242",1242,"2015_1455",1455,2,2,0,7,1,-6,5,"Lose"
"1908","2015_1323_1455",2015,143,"2015_1323",1323,"2015_1455",1455,3,20,17,7,1,-6,4,"Win"
"1909","2015_1231_1455",2015,137,"2015_1231",1231,"2015_1455",1455,10,20,10,7,1,-6,-3,"Lose"
"1910","2015_1112_1458",2015,145,"2015_1112",1112,"2015_1458",1458,2,1,-1,1,2,1,-1,"Lose"
"1911","2015_1332_1458",2015,139,"2015_1332",1332,"2015_1458",1458,8,7,-1,1,2,1,-7,"Lose"
"1912","2015_1314_1458",2015,143,"2015_1314",1314,"2015_1458",1458,4,6,2,1,2,1,-3,"Lose"
