asin,forecast_creation_date,target_week,model_name,demand,p50_fcst,p60_fcst,p80_fcst,p90_fcst
JIB9419005,11/20/2016,1/1/2017,Model A,0,12.13,16.74,31.41,46.35
JIB9419005,11/20/2016,1/1/2017,Model B,0,52.61,70.65,127.31,184.49
JIB9419005,11/20/2016,1/8/2017,Model A,15,13.17,18.21,34.26,50.65
JIB9419005,11/20/2016,1/8/2017,Model B,15,51.55,68.66,121.95,175.36
JIB9419005,11/20/2016,1/15/2017,Model A,17,13.33,18.46,34.86,51.64
JIB9419005,11/20/2016,1/15/2017,Model B,17,45.83,61.11,108.7,156.42
JIB9419005,11/20/2016,1/22/2017,Model A,21,13.42,18.92,36.79,55.32
JIB9419005,11/20/2016,1/22/2017,Model B,21,37.49,50.25,90.22,130.43
LGN5715340,11/20/2016,11/20/2016,Model A,72,171.39,196.73,264.82,324.6
LGN5715340,11/20/2016,11/20/2016,Model B,72,184.49,203.31,251.76,292.52
LGN5715340,11/20/2016,11/27/2016,Model A,151,402.51,464.22,630.91,778.02
LGN5715340,11/20/2016,11/27/2016,Model B,151,310.46,348.25,447.42,532.47
LGN5715340,11/20/2016,12/4/2016,Model A,182,407.71,486.45,706.65,907.54
LGN5715340,11/20/2016,12/4/2016,Model B,182,377.26,426.34,556.15,668.35
LGN5715340,11/20/2016,12/11/2016,Model A,214,482.05,604.1,962.94,1305.45
LGN5715340,11/20/2016,12/11/2016,Model B,214,381.45,434.96,577.81,702.43
LGN5715340,11/20/2016,12/18/2016,Model A,162,305.37,381.48,604.48,816.7
LGN5715340,11/20/2016,12/18/2016,Model B,162,314.54,364.84,501.46,622.71
LGN5715340,11/20/2016,12/25/2016,Model A,208,82.53,100.43,151.38,198.66
LGN5715340,11/20/2016,12/25/2016,Model B,208,191.6,228.99,333.68,429.3
LGN5715340,11/20/2016,1/1/2017,Model A,162,78.28,95.55,144.91,190.84
LGN5715340,11/20/2016,1/1/2017,Model B,162,89.19,107.36,158.56,205.59
LGN5715340,11/20/2016,1/8/2017,Model A,39,51.56,61.63,89.79,115.47
LGN5715340,11/20/2016,1/8/2017,Model B,39,60.14,71.37,102.57,130.82
LGN5715340,11/20/2016,1/15/2017,Model A,57,47.38,56.59,82.29,105.71
LGN5715340,11/20/2016,1/15/2017,Model B,57,62.97,68.19,81.36,92.22
LGN5715340,11/20/2016,1/22/2017,Model A,34,46.49,55.12,79.03,100.65
LGN5715340,11/20/2016,1/22/2017,Model B,34,65.96,70.58,82.13,91.52
KHX5619016,11/20/2016,11/20/2016,Model A,20,27.15,32.09,45.73,58
KHX5619016,11/20/2016,11/20/2016,Model B,20,19.2,21.72,28.35,34.06
KHX5619016,11/20/2016,11/27/2016,Model A,24,33.54,40.01,58.01,74.35
KHX5619016,11/20/2016,11/27/2016,Model B,24,21.18,23.72,30.32,35.94
KHX5619016,11/20/2016,12/4/2016,Model A,27,40.36,49.6,76.1,100.87
KHX5619016,11/20/2016,12/4/2016,Model B,27,21.76,24.45,31.5,37.52
KHX5619016,11/20/2016,12/11/2016,Model A,13,39.22,48.58,75.67,101.17
KHX5619016,11/20/2016,12/11/2016,Model B,13,21.47,24.54,32.71,39.81
KHX5619016,11/20/2016,12/18/2016,Model A,20,26.86,33.31,51.98,69.52
KHX5619016,11/20/2016,12/18/2016,Model B,20,22.1,25.25,33.64,40.94
KHX5619016,11/20/2016,12/25/2016,Model A,32,22.26,26.92,40.04,52.09
KHX5619016,11/20/2016,12/25/2016,Model B,32,22.91,26.34,35.51,43.54
KHX5619016,11/20/2016,1/1/2017,Model A,42,26.95,32.35,47.44,61.21
KHX5619016,11/20/2016,1/1/2017,Model B,42,23.45,27.18,37.24,46.11
KHX5619016,11/20/2016,1/8/2017,Model A,42,27.46,32.88,48,61.77
KHX5619016,11/20/2016,1/8/2017,Model B,42,24.47,28.5,39.44,49.14
KHX5619016,11/20/2016,1/15/2017,Model A,40,29.05,34.96,51.55,66.74
KHX5619016,11/20/2016,1/15/2017,Model B,40,25.64,29.88,41.43,51.67
KHX5619016,11/20/2016,1/22/2017,Model A,30,30.02,36.18,53.52,69.41
KHX5619016,11/20/2016,1/22/2017,Model B,30,26.45,30.85,42.82,53.46
SHN7696209,11/20/2016,11/20/2016,Model A,18,6.19,8.07,13.66,19.03
SHN7696209,11/20/2016,11/20/2016,Model B,18,7.54,9.1,13.43,17.34
SHN7696209,11/20/2016,11/27/2016,Model A,14,6.48,8.55,14.73,20.73
SHN7696209,11/20/2016,11/27/2016,Model B,14,7.4,9.16,14.17,18.79
SHN7696209,11/20/2016,12/4/2016,Model A,13,6.8,8.88,15.1,21.1
SHN7696209,11/20/2016,12/4/2016,Model B,13,8.11,9.9,14.95,19.57
SHN7696209,11/20/2016,12/11/2016,Model A,9,6.38,8.3,13.97,19.41
SHN7696209,11/20/2016,12/11/2016,Model B,9,7.56,9.5,15.07,20.28
SHN7696209,11/20/2016,12/18/2016,Model A,12,5.72,7.59,13.24,18.73
SHN7696209,11/20/2016,12/18/2016,Model B,12,7.86,9.85,15.58,20.95
SHN7696209,11/20/2016,12/25/2016,Model A,17,5.98,7.93,13.78,19.47
SHN7696209,11/20/2016,12/25/2016,Model B,17,7.84,9.9,15.88,21.51
SHN7696209,11/20/2016,1/1/2017,Model A,26,6.14,8.03,13.65,19.05
SHN7696209,11/20/2016,1/1/2017,Model B,26,7.37,9.58,16.13,22.42
SHN7696209,11/20/2016,1/8/2017,Model A,12,7.4,9.74,16.75,23.56
SHN7696209,11/20/2016,1/8/2017,Model B,12,7.53,9.9,16.99,23.87
SHN7696209,11/20/2016,1/15/2017,Model A,4,7.57,9.73,16.08,22.13
SHN7696209,11/20/2016,1/15/2017,Model B,4,7.88,10.24,17.23,23.96
SHN7696209,11/20/2016,1/22/2017,Model A,8,7.31,9.56,16.27,22.76
SHN7696209,11/20/2016,1/22/2017,Model B,8,7.65,9.97,16.87,23.54
AZQ3972773,11/20/2016,11/20/2016,Model A,15,12.13,15.63,26.06,36.12
AZQ3972773,11/20/2016,11/20/2016,Model B,15,10.16,12.44,18.87,24.79
AZQ3972773,11/20/2016,11/27/2016,Model A,20,16.79,22.49,40.17,57.82
AZQ3972773,11/20/2016,11/27/2016,Model B,20,10.99,13.65,21.28,28.4
AZQ3972773,11/20/2016,12/4/2016,Model A,31,18.53,25.92,49.86,74.64
AZQ3972773,11/20/2016,12/4/2016,Model B,31,10.56,13.23,20.94,28.18
AZQ3972773,11/20/2016,12/11/2016,Model A,14,19.96,26.82,48.24,69.73
AZQ3972773,11/20/2016,12/11/2016,Model B,14,8.54,11.27,19.48,27.5
AZQ3972773,11/20/2016,12/18/2016,Model A,9,11.87,16.07,29.14,42.25
AZQ3972773,11/20/2016,12/18/2016,Model B,9,9.05,11.93,20.62,29.1
AZQ3972773,11/20/2016,12/25/2016,Model A,25,10.29,13.54,23.39,33.02
AZQ3972773,11/20/2016,12/25/2016,Model B,25,11.31,14.63,24.54,34.12
AZQ3972773,11/20/2016,1/1/2017,Model A,79,13.45,17.47,29.52,41.23
AZQ3972773,11/20/2016,1/1/2017,Model B,79,13.12,17.09,29.03,40.66
AZQ3972773,11/20/2016,1/8/2017,Model A,0,13.48,17.82,31.06,44.12
AZQ3972773,11/20/2016,1/8/2017,Model B,0,15.47,19.82,32.74,45.17
AZQ3972773,11/20/2016,1/15/2017,Model A,0,12.62,16.7,29.16,41.44
AZQ3972773,11/20/2016,1/15/2017,Model B,0,17.44,22.07,35.68,48.67
AZQ3972773,11/20/2016,1/22/2017,Model A,0,13.36,17.74,31.15,44.42
AZQ3972773,11/20/2016,1/22/2017,Model B,0,18.08,23.09,37.96,52.24
WBR8316511,11/20/2016,11/20/2016,Model A,69,61.22,71.88,101.14,127.38
WBR8316511,11/20/2016,11/20/2016,Model B,69,44.09,49.82,64.92,77.94
WBR8316511,11/20/2016,11/27/2016,Model A,129,77.1,89.92,124.91,156.1
WBR8316511,11/20/2016,11/27/2016,Model B,129,51.91,58.85,77.22,93.12
WBR8316511,11/20/2016,12/4/2016,Model A,94,64.93,76.67,109.1,138.34
WBR8316511,11/20/2016,12/4/2016,Model B,94,53.99,61.8,82.7,100.96
WBR8316511,11/20/2016,12/11/2016,Model A,39,84.3,103.25,157.6,208.34
WBR8316511,11/20/2016,12/11/2016,Model B,39,50.01,57.58,77.96,95.87
WBR8316511,11/20/2016,12/18/2016,Model A,21,50.07,61.98,96.42,128.82
WBR8316511,11/20/2016,12/18/2016,Model B,21,46.08,52.95,71.39,87.56
WBR8316511,11/20/2016,12/25/2016,Model A,29,42.47,51.14,75.52,97.89
WBR8316511,11/20/2016,12/25/2016,Model B,29,44.4,51.14,69.27,85.2
WBR8316511,11/20/2016,1/1/2017,Model A,23,49.85,59.86,87.93,113.63
WBR8316511,11/20/2016,1/1/2017,Model B,23,46.29,53.14,71.52,87.62
WBR8316511,11/20/2016,1/8/2017,Model A,19,45.49,54.02,77.71,99.17
WBR8316511,11/20/2016,1/8/2017,Model B,19,49.48,56.47,75.12,91.37
WBR8316511,11/20/2016,1/15/2017,Model A,27,45.02,53.33,76.34,97.12
WBR8316511,11/20/2016,1/15/2017,Model B,27,52.3,59.35,78.05,94.24
WBR8316511,11/20/2016,1/22/2017,Model A,15,43.99,52,74.12,94.06
WBR8316511,11/20/2016,1/22/2017,Model B,15,52.12,59.24,78.16,94.58
DFV6238425,11/20/2016,11/20/2016,Model A,106,63.38,73.45,100.74,124.89
DFV6238425,11/20/2016,11/20/2016,Model B,106,67.07,73.26,89.06,102.21
DFV6238425,11/20/2016,11/27/2016,Model A,91,92.89,106.2,141.79,172.89
DFV6238425,11/20/2016,11/27/2016,Model B,91,93.76,103.17,127.35,147.64
DFV6238425,11/20/2016,12/4/2016,Model A,122,97.61,115.61,165.52,210.69
DFV6238425,11/20/2016,12/4/2016,Model B,122,105.15,116.77,146.94,172.52
DFV6238425,11/20/2016,12/11/2016,Model A,592,110.35,132.83,196.2,254.44
DFV6238425,11/20/2016,12/11/2016,Model B,592,101.86,113.69,144.55,170.86
DFV6238425,11/20/2016,12/18/2016,Model A,119,72.46,88.99,136.48,180.9
DFV6238425,11/20/2016,12/18/2016,Model B,119,87,97.5,125.02,148.57
DFV6238425,11/20/2016,12/25/2016,Model A,91,50.43,60.53,88.86,114.78
DFV6238425,11/20/2016,12/25/2016,Model B,91,66.77,75.45,98.37,118.14
DFV6238425,11/20/2016,1/1/2017,Model A,159,56.29,66.56,94.96,120.59
DFV6238425,11/20/2016,1/1/2017,Model B,159,53.18,59.26,75.09,88.55
DFV6238425,11/20/2016,1/8/2017,Model A,100,49.07,57.98,82.59,104.77
DFV6238425,11/20/2016,1/8/2017,Model B,100,53.41,58.86,72.87,84.63
DFV6238425,11/20/2016,1/15/2017,Model A,107,47.81,56.61,80.95,102.93
DFV6238425,11/20/2016,1/15/2017,Model B,107,58.35,63.42,76.29,86.95
DFV6238425,11/20/2016,1/22/2017,Model A,42,46.66,55.13,78.51,99.58
DFV6238425,11/20/2016,1/22/2017,Model B,42,59.2,64.5,78.01,89.21
PUV9964712,11/20/2016,11/20/2016,Model A,90,69.26,81.94,117.04,148.74
PUV9964712,11/20/2016,11/20/2016,Model B,90,82.39,93.21,121.84,146.59
PUV9964712,11/20/2016,11/27/2016,Model A,110,103.79,124.39,182.21,235.12
PUV9964712,11/20/2016,11/27/2016,Model B,110,122.25,139.25,184.54,223.98
PUV9964712,11/20/2016,12/4/2016,Model A,82,103.37,128.76,202.81,273.02
PUV9964712,11/20/2016,12/4/2016,Model B,82,141.53,162.63,219.36,269.2
PUV9964712,11/20/2016,12/11/2016,Model A,96,117.91,145.1,223.47,296.99
PUV9964712,11/20/2016,12/11/2016,Model B,96,140.55,162.21,220.72,272.35
PUV9964712,11/20/2016,12/18/2016,Model A,108,73.35,89.74,136.66,180.4
PUV9964712,11/20/2016,12/18/2016,Model B,108,123.35,143.96,200.26,250.5
PUV9964712,11/20/2016,12/25/2016,Model A,65,51.68,64.18,100.48,134.75
PUV9964712,11/20/2016,12/25/2016,Model B,65,96.42,115.01,166.88,214.14
PUV9964712,11/20/2016,1/1/2017,Model A,92,59.87,72.84,109.75,143.97
PUV9964712,11/20/2016,1/1/2017,Model B,92,76.3,90.87,131.45,168.34
PUV9964712,11/20/2016,1/8/2017,Model A,67,52.05,63.58,96.5,127.11
PUV9964712,11/20/2016,1/8/2017,Model B,67,72.02,85.12,121.32,153.99
PUV9964712,11/20/2016,1/15/2017,Model A,66,48.21,59.32,91.29,121.21
PUV9964712,11/20/2016,1/15/2017,Model B,66,75.14,86.55,117.3,144.37
PUV9964712,11/20/2016,1/22/2017,Model A,60,47.45,58.89,92.08,123.38
PUV9964712,11/20/2016,1/22/2017,Model B,60,75.7,86.52,115.44,140.69
ICE7553492,11/20/2016,11/20/2016,Model A,0,16.98,19.87,27.72,34.69
ICE7553492,11/20/2016,11/20/2016,Model B,0,16.93,19.71,27.23,33.88
ICE7553492,11/20/2016,11/27/2016,Model A,8,22.28,26.45,37.96,48.35
ICE7553492,11/20/2016,11/27/2016,Model B,8,20.57,23.79,32.45,40.08
ICE7553492,11/20/2016,12/4/2016,Model A,3,26.97,33.16,50.9,67.45
ICE7553492,11/20/2016,12/4/2016,Model B,3,21.77,25.24,34.59,42.84
ICE7553492,11/20/2016,12/11/2016,Model A,15,24.45,30.02,45.94,60.76
ICE7553492,11/20/2016,12/11/2016,Model B,15,20.41,23.81,33.05,41.26
ICE7553492,11/20/2016,12/18/2016,Model A,13,14.96,18.46,28.49,37.84
ICE7553492,11/20/2016,12/18/2016,Model B,13,18.95,22.06,30.5,37.97
ICE7553492,11/20/2016,12/25/2016,Model A,11,13.08,16.11,24.74,32.75
ICE7553492,11/20/2016,12/25/2016,Model B,11,17.99,21.07,29.47,36.95
ICE7553492,11/20/2016,1/1/2017,Model A,9,16.44,20.07,30.37,39.87
ICE7553492,11/20/2016,1/1/2017,Model B,9,17.26,20.48,29.36,37.35
ICE7553492,11/20/2016,1/8/2017,Model A,7,17.74,21.53,32.23,42.07
ICE7553492,11/20/2016,1/8/2017,Model B,7,17.37,20.7,29.94,38.29
ICE7553492,11/20/2016,1/15/2017,Model A,8,17.77,21.75,33.05,43.51
ICE7553492,11/20/2016,1/15/2017,Model B,8,18.1,21.44,30.64,38.9
ICE7553492,11/20/2016,1/22/2017,Model A,8,18.6,22.65,34.11,44.68
ICE7553492,11/20/2016,1/22/2017,Model B,8,17.88,21.27,30.63,39.08
XWK9908542,11/20/2016,11/20/2016,Model A,44,34.05,39.78,55.39,69.29
XWK9908542,11/20/2016,11/20/2016,Model B,44,28.12,32.63,44.82,55.59
XWK9908542,11/20/2016,11/27/2016,Model A,83,39.01,46.32,66.55,84.87
XWK9908542,11/20/2016,11/27/2016,Model B,83,34.56,39.53,52.79,64.35
XWK9908542,11/20/2016,12/4/2016,Model A,76,39.31,47.95,72.57,95.4
XWK9908542,11/20/2016,12/4/2016,Model B,76,36.55,41.96,56.45,69.14
XWK9908542,11/20/2016,12/11/2016,Model A,72,37.09,44.81,66.56,86.56
XWK9908542,11/20/2016,12/11/2016,Model B,72,34.58,40.06,54.86,67.94
XWK9908542,11/20/2016,12/18/2016,Model A,61,32.12,38.68,57.07,73.93
XWK9908542,11/20/2016,12/18/2016,Model B,61,31.71,36.65,49.95,61.67
XWK9908542,11/20/2016,12/25/2016,Model A,37,34.41,40.92,59.02,75.42
XWK9908542,11/20/2016,12/25/2016,Model B,37,29.44,33.99,46.23,57
XWK9908542,11/20/2016,1/1/2017,Model A,40,37.26,43.75,61.52,77.43
XWK9908542,11/20/2016,1/1/2017,Model B,40,28.2,32.56,44.31,54.65
XWK9908542,11/20/2016,1/8/2017,Model A,40,40.02,47.22,67.06,84.9
XWK9908542,11/20/2016,1/8/2017,Model B,40,27.39,31.93,44.3,55.29
XWK9908542,11/20/2016,1/15/2017,Model A,23,40.63,47.92,68,86.05
XWK9908542,11/20/2016,1/15/2017,Model B,23,27.08,31.66,44.16,55.28
XWK9908542,11/20/2016,1/22/2017,Model A,7,42.86,50.5,71.56,90.48
XWK9908542,11/20/2016,1/22/2017,Model B,7,27.19,31.77,44.26,55.38
NFW2402836,11/20/2016,11/20/2016,Model A,159,135.41,157.85,219.1,273.7
NFW2402836,11/20/2016,11/20/2016,Model B,159,115.59,127.56,158.44,184.45
NFW2402836,11/20/2016,11/27/2016,Model A,268,195.84,236.84,353.02,460.33
NFW2402836,11/20/2016,11/27/2016,Model B,268,170.54,191,244.57,290.42
NFW2402836,11/20/2016,12/4/2016,Model A,266,172.64,213.79,333.22,445.93
NFW2402836,11/20/2016,12/4/2016,Model B,266,195.83,221.07,287.73,345.27
NFW2402836,11/20/2016,12/11/2016,Model A,349,259.75,324.06,512.23,691.08
NFW2402836,11/20/2016,12/11/2016,Model B,349,188.66,215.23,286.2,348.11
NFW2402836,11/20/2016,12/18/2016,Model A,220,165.78,205.01,318.68,425.82
NFW2402836,11/20/2016,12/18/2016,Model B,220,152.51,176.95,243.31,302.2
NFW2402836,11/20/2016,12/25/2016,Model A,55,116.74,141.94,213.68,280.24
NFW2402836,11/20/2016,12/25/2016,Model B,55,98.65,116.66,166.5,211.53
NFW2402836,11/20/2016,1/1/2017,Model A,81,131.67,156.86,227.12,291.09
NFW2402836,11/20/2016,1/1/2017,Model B,81,57.97,68.07,95.79,120.65
NFW2402836,11/20/2016,1/8/2017,Model A,69,96.6,116.43,172.37,223.83
NFW2402836,11/20/2016,1/8/2017,Model B,69,48.71,55.92,75.25,92.19
NFW2402836,11/20/2016,1/15/2017,Model A,72,94.37,113.62,167.88,217.75
NFW2402836,11/20/2016,1/15/2017,Model B,72,51.13,55.9,68.08,78.22
NFW2402836,11/20/2016,1/22/2017,Model A,66,92.79,111.93,165.98,215.73
NFW2402836,11/20/2016,1/22/2017,Model B,66,51.84,56.5,68.35,78.19
RXA2985275,11/20/2016,11/20/2016,Model A,29,7.06,9.69,17.89,26.11
RXA2985275,11/20/2016,11/20/2016,Model B,29,17.26,23.67,44.02,64.75
RXA2985275,11/20/2016,11/27/2016,Model A,57,10.32,14.57,28.33,42.55
RXA2985275,11/20/2016,11/27/2016,Model B,57,32.61,42.81,74.03,104.89
RXA2985275,11/20/2016,12/4/2016,Model A,75,9.99,14.16,27.69,41.7
RXA2985275,11/20/2016,12/4/2016,Model B,75,35.13,46.49,81.57,116.49
RXA2985275,11/20/2016,12/11/2016,Model A,79,13.92,18.64,33.26,47.83
RXA2985275,11/20/2016,12/11/2016,Model B,79,24.83,33.98,63.09,92.79
RXA2985275,11/20/2016,12/18/2016,Model A,38,8.69,11.69,20.91,30.05
RXA2985275,11/20/2016,12/18/2016,Model B,38,15.05,22.68,49.26,78.3
RXA2985275,11/20/2016,12/25/2016,Model A,25,5.85,7.64,12.94,18.03
RXA2985275,11/20/2016,12/25/2016,Model B,25,14.18,21.21,45.5,71.87
RXA2985275,11/20/2016,1/1/2017,Model A,36,6.53,8.41,13.92,19.18
RXA2985275,11/20/2016,1/1/2017,Model B,36,18.11,25.27,48.44,72.38
RXA2985275,11/20/2016,1/8/2017,Model A,56,5.47,7.09,11.84,16.37
RXA2985275,11/20/2016,1/8/2017,Model B,56,15.65,22.19,43.67,66.09
RXA2985275,11/20/2016,1/15/2017,Model A,30,5.11,6.64,11.13,15.42
RXA2985275,11/20/2016,1/15/2017,Model B,30,11.93,17.41,35.81,55.36
RXA2985275,11/20/2016,1/22/2017,Model A,28,5.2,6.86,11.78,16.52
RXA2985275,11/20/2016,1/22/2017,Model B,28,9.48,14.09,29.78,46.6
QON1617481,11/20/2016,11/20/2016,Model A,3,11.67,16.59,32.62,49.31
QON1617481,11/20/2016,11/20/2016,Model B,3,4.45,7.23,17.16,28.2
QON1617481,11/20/2016,11/27/2016,Model A,3,13.39,19.1,37.86,57.48
QON1617481,11/20/2016,11/27/2016,Model B,3,8.79,12.25,23.29,34.55
QON1617481,11/20/2016,12/4/2016,Model A,0,15.56,22.42,45.27,69.42
QON1617481,11/20/2016,12/4/2016,Model B,0,9.37,13.11,25.09,37.36
QON1617481,11/20/2016,12/11/2016,Model A,0,12.4,17.55,34.36,51.82
QON1617481,11/20/2016,12/11/2016,Model B,0,6.64,10.33,23.26,37.44
QON1617481,11/20/2016,12/18/2016,Model A,1,8.36,12.1,24.45,37.39
QON1617481,11/20/2016,12/18/2016,Model B,1,5.38,8.88,21.7,36.23
QON1617481,11/20/2016,12/25/2016,Model A,0,9.27,13.53,27.76,42.8
QON1617481,11/20/2016,12/25/2016,Model B,0,5.92,9.27,21.05,33.98
QON1617481,11/20/2016,1/1/2017,Model A,0,9.76,14.15,28.71,44.04
QON1617481,11/20/2016,1/1/2017,Model B,0,6.98,10.75,23.8,38.03
QON1617481,11/20/2016,1/8/2017,Model A,0,11.24,16.53,34.36,53.38
QON1617481,11/20/2016,1/8/2017,Model B,0,9.67,13.8,27.3,41.35
QON1617481,11/20/2016,1/15/2017,Model A,0,10.67,15.47,31.45,48.3
QON1617481,11/20/2016,1/15/2017,Model B,0,12.73,17.46,32.39,47.54
QON1617481,11/20/2016,1/22/2017,Model A,0,11.99,17.7,37.04,57.77
QON1617481,11/20/2016,1/22/2017,Model B,0,12.95,17.89,33.61,49.65
QNU6139898,11/20/2016,11/20/2016,Model A,64,53.81,62.18,84.77,104.72
QNU6139898,11/20/2016,11/20/2016,Model B,64,57.76,66.06,88.23,107.61
QNU6139898,11/20/2016,11/27/2016,Model A,156,75.61,87.23,118.55,146.16
QNU6139898,11/20/2016,11/27/2016,Model B,156,97.82,112.27,151.05,185.08
QNU6139898,11/20/2016,12/4/2016,Model A,235,70.53,83.26,118.38,150.04
QNU6139898,11/20/2016,12/4/2016,Model B,235,119.31,137.35,185.96,228.74
QNU6139898,11/20/2016,12/11/2016,Model A,90,86,109.72,180.62,249.25
QNU6139898,11/20/2016,12/11/2016,Model B,90,122.01,140.94,192.12,237.31
QNU6139898,11/20/2016,12/18/2016,Model A,29,47.01,59.32,95.63,130.38
QNU6139898,11/20/2016,12/18/2016,Model B,29,103.23,121.06,169.99,213.85
QNU6139898,11/20/2016,12/25/2016,Model A,25,26.65,32.91,50.91,67.77
QNU6139898,11/20/2016,12/25/2016,Model B,25,67.58,81.75,121.86,158.86
QNU6139898,11/20/2016,1/1/2017,Model A,10,28.33,35.27,55.43,74.44
QNU6139898,11/20/2016,1/1/2017,Model B,10,36.76,44.98,68.48,90.35
QNU6139898,11/20/2016,1/8/2017,Model A,1,18.71,23.32,36.67,49.24
QNU6139898,11/20/2016,1/8/2017,Model B,1,24.07,29.95,46.98,63.03
QNU6139898,11/20/2016,1/15/2017,Model A,0,18.79,23.16,35.68,47.35
QNU6139898,11/20/2016,1/15/2017,Model B,0,21.7,25.4,35.48,44.46
QNU6139898,11/20/2016,1/22/2017,Model A,0,18.26,22.51,34.67,46
QNU6139898,11/20/2016,1/22/2017,Model B,0,20.3,23.25,31.1,37.95
MMD9848880,11/20/2016,11/20/2016,Model A,2,2.02,2.82,5.17,7.43
MMD9848880,11/20/2016,11/20/2016,Model B,2,3.49,8.19,31.7,64.35
MMD9848880,11/20/2016,11/27/2016,Model A,4,1.92,2.63,4.68,6.63
MMD9848880,11/20/2016,11/27/2016,Model B,4,10.79,19.1,52.87,93.99
MMD9848880,11/20/2016,12/4/2016,Model A,22,1.84,2.49,4.36,6.11
MMD9848880,11/20/2016,12/4/2016,Model B,22,11.61,20.81,58.87,105.7
MMD9848880,11/20/2016,12/11/2016,Model A,23,1.68,2.14,3.41,4.55
MMD9848880,11/20/2016,12/11/2016,Model B,23,3.4,9.21,42.96,94.15
MMD9848880,11/20/2016,12/18/2016,Model A,17,1.15,1.5,2.43,3.27
MMD9848880,11/20/2016,12/18/2016,Model B,17,0,2.67,30.22,87.57
MMD9848880,11/20/2016,12/25/2016,Model A,27,0.94,1.25,2.08,2.82
MMD9848880,11/20/2016,12/25/2016,Model B,27,0,2.52,27.28,77.43
MMD9848880,11/20/2016,1/1/2017,Model A,85,0.9,1.16,1.86,2.47
MMD9848880,11/20/2016,1/1/2017,Model B,85,0,2.55,27.73,78.96
MMD9848880,11/20/2016,1/8/2017,Model A,130,0.69,0.89,1.42,1.87
MMD9848880,11/20/2016,1/8/2017,Model B,130,0.25,2.98,26.39,70.53
MMD9848880,11/20/2016,1/15/2017,Model A,128,0.73,0.95,1.55,2.06
MMD9848880,11/20/2016,1/15/2017,Model B,128,1.05,4.41,27.23,65.08
MMD9848880,11/20/2016,1/22/2017,Model A,85,0.77,0.99,1.58,2.09
MMD9848880,11/20/2016,1/22/2017,Model B,85,1.48,4.92,25.67,57.79
IWW1720639,11/20/2016,11/20/2016,Model A,64,40.66,51.51,83.61,114.42
IWW1720639,11/20/2016,11/20/2016,Model B,64,39,49.36,79.98,109.33
IWW1720639,11/20/2016,11/27/2016,Model A,36,49.03,63.58,107.7,150.93
IWW1720639,11/20/2016,11/27/2016,Model B,36,38.81,50.96,88.24,125.12
IWW1720639,11/20/2016,12/4/2016,Model A,252,45.22,59.52,103.53,147.2
IWW1720639,11/20/2016,12/4/2016,Model B,252,37.14,50.12,91,132.35
IWW1720639,11/20/2016,12/11/2016,Model A,196,46.9,64.04,118.79,174.77
IWW1720639,11/20/2016,12/11/2016,Model B,196,31.2,43.83,85.2,128.37
IWW1720639,11/20/2016,12/18/2016,Model A,102,26.78,36.73,68.53,101.05
IWW1720639,11/20/2016,12/18/2016,Model B,102,30.66,43.36,85.24,129.16
IWW1720639,11/20/2016,12/25/2016,Model A,58,30.18,41.21,76.3,112.1
IWW1720639,11/20/2016,12/25/2016,Model B,58,34.17,47.11,88.75,131.59
IWW1720639,11/20/2016,1/1/2017,Model A,156,38.66,51.62,92.04,132.58
IWW1720639,11/20/2016,1/1/2017,Model B,156,37.29,50.51,92.34,134.78
IWW1720639,11/20/2016,1/8/2017,Model A,141,48.64,65.25,117.35,169.86
IWW1720639,11/20/2016,1/8/2017,Model B,141,34.33,46.51,84.99,124.03
IWW1720639,11/20/2016,1/15/2017,Model A,259,50.22,66.84,118.58,170.41
IWW1720639,11/20/2016,1/15/2017,Model B,259,30.17,41.07,75.67,110.88
IWW1720639,11/20/2016,1/22/2017,Model A,273,53.51,72.35,131.96,192.46
IWW1720639,11/20/2016,1/22/2017,Model B,273,29.83,40.3,73.23,106.53
OFH5717401,11/20/2016,11/20/2016,Model A,0,11.02,15.05,27.72,40.49
OFH5717401,11/20/2016,11/20/2016,Model B,0,14.3,17.41,26.19,34.27
OFH5717401,11/20/2016,11/27/2016,Model A,0,15.64,21.56,40.42,59.67
OFH5717401,11/20/2016,11/27/2016,Model B,0,16.39,19.72,29.03,37.5
OFH5717401,11/20/2016,12/4/2016,Model A,0,20.44,29.11,57.77,87.88
OFH5717401,11/20/2016,12/4/2016,Model B,0,17.56,21.14,31.15,40.29
OFH5717401,11/20/2016,12/11/2016,Model A,0,21.17,27.52,46.69,65.42
OFH5717401,11/20/2016,12/11/2016,Model B,0,17.17,21.12,32.41,42.91
OFH5717401,11/20/2016,12/18/2016,Model A,0,11.57,15.26,26.45,37.45
OFH5717401,11/20/2016,12/18/2016,Model B,0,17,21.03,32.59,43.39
OFH5717401,11/20/2016,12/25/2016,Model A,0,10.66,14.01,24.15,34.06
OFH5717401,11/20/2016,12/25/2016,Model B,0,16.96,21.01,32.67,43.58
OFH5717401,11/20/2016,1/1/2017,Model A,0,13.13,16.81,27.7,38.16
OFH5717401,11/20/2016,1/1/2017,Model B,0,16.36,20.77,33.77,46.19
OFH5717401,11/20/2016,1/8/2017,Model A,0,14.1,18.2,30.44,42.28
OFH5717401,11/20/2016,1/8/2017,Model B,0,17.7,22.27,35.62,48.3
OFH5717401,11/20/2016,1/15/2017,Model A,0,13.67,17.79,30.19,42.26
